intern_id,course_id,event_type,timestamp,value
i2391,c1110,view,2024-02-04T00:00:00,
i2470,c1134,view,2024-07-16T00:00:00,
i2229,c1053,view,2025-09-05T00:00:00,
i2074,c1184,view,2024-08-24T00:00:00,
i2352,c1060,view,2024-01-31T00:00:00,
i2056,c1071,start,2025-04-21T00:00:00,
i2074,c1194,start,2024-12-04T00:00:00,
i2499,c1186,complete,2025-05-01T00:00:00,1.0
i2457,c1195,complete,2025-03-15T00:00:00,1.0
i2443,c1118,view,2025-04-10T00:00:00,
i2085,c1052,view,2024-02-24T00:00:00,
i2149,c1192,view,2024-11-27T00:00:00,
i2031,c1118,view,2025-07-07T00:00:00,
i2311,c1064,view,2024-12-02T00:00:00,
i2166,c1097,start,2024-12-14T00:00:00,
i2356,c1182,view,2025-05-25T00:00:00,
i2254,c1083,view,2024-12-17T00:00:00,
i2151,c1199,view,2025-04-16T00:00:00,
i2230,c1182,rating,2024-05-09T00:00:00,3.1188073283652917
i2317,c1104,view,2024-10-25T00:00:00,
i2031,c1062,complete,2024-05-03T00:00:00,1.0
i2197,c1152,view,2024-11-12T00:00:00,
i2255,c1063,start,2024-10-05T00:00:00,
i2265,c1177,start,2024-05-13T00:00:00,
i2027,c1065,start,2024-02-03T00:00:00,
i2152,c1164,view,2024-07-19T00:00:00,
i2011,c1050,view,2025-06-16T00:00:00,
i2231,c1146,start,2025-02-06T00:00:00,
i2309,c1096,view,2025-01-06T00:00:00,
i2411,c1170,view,2025-01-31T00:00:00,
i2270,c1173,view,2025-03-08T00:00:00,
i2092,c1007,start,2025-06-21T00:00:00,
i2291,c1037,view,2024-11-01T00:00:00,
i2493,c1068,view,2025-06-04T00:00:00,
i2473,c1005,view,2024-06-11T00:00:00,
i2119,c1087,view,2025-07-12T00:00:00,
i2065,c1078,view,2024-04-18T00:00:00,
i2488,c1178,rating,2024-10-06T00:00:00,4.757534419086554
i2298,c1051,view,2025-09-30T00:00:00,
i2263,c1176,view,2024-05-20T00:00:00,
i2475,c1085,view,2024-02-24T00:00:00,
i2474,c1165,view,2024-10-07T00:00:00,
i2426,c1033,view,2025-06-30T00:00:00,
i2177,c1034,start,2024-02-03T00:00:00,
i2046,c1058,start,2025-01-16T00:00:00,
i2411,c1170,view,2025-02-26T00:00:00,
i2121,c1197,view,2025-01-25T00:00:00,
i2242,c1034,complete,2024-09-08T00:00:00,1.0
i2315,c1106,view,2024-06-05T00:00:00,
i2474,c1101,rating,2024-02-04T00:00:00,3.4879713670344907
i2241,c1185,view,2024-03-20T00:00:00,
i2019,c1131,view,2024-03-14T00:00:00,
i2124,c1046,start,2024-05-31T00:00:00,
i2342,c1016,view,2025-04-18T00:00:00,
i2468,c1071,view,2025-02-13T00:00:00,
i2276,c1132,start,2024-02-27T00:00:00,
i2237,c1065,view,2024-08-25T00:00:00,
i2266,c1007,complete,2024-06-05T00:00:00,1.0
i2398,c1129,view,2024-11-17T00:00:00,
i2137,c1116,view,2024-05-04T00:00:00,
i2047,c1165,view,2024-10-09T00:00:00,
i2330,c1053,view,2025-07-03T00:00:00,
i2274,c1090,complete,2024-09-03T00:00:00,1.0
i2020,c1039,view,2025-01-31T00:00:00,
i2262,c1151,complete,2025-02-21T00:00:00,1.0
i2169,c1053,view,2024-02-11T00:00:00,
i2113,c1081,start,2024-04-19T00:00:00,
i2201,c1020,view,2024-09-22T00:00:00,
i2342,c1016,view,2025-04-09T00:00:00,
i2126,c1114,view,2025-05-20T00:00:00,
i2401,c1018,view,2024-12-15T00:00:00,
i2496,c1011,start,2024-02-27T00:00:00,
i2261,c1021,view,2025-03-09T00:00:00,
i2404,c1124,view,2025-09-23T00:00:00,
i2085,c1189,start,2024-05-27T00:00:00,
i2458,c1009,view,2024-04-16T00:00:00,
i2428,c1128,view,2025-08-15T00:00:00,
i2228,c1107,view,2025-09-17T00:00:00,
i2408,c1097,start,2024-06-30T00:00:00,
i2225,c1143,complete,2024-05-25T00:00:00,1.0
i2204,c1081,view,2024-01-29T00:00:00,
i2486,c1116,view,2024-09-29T00:00:00,
i2272,c1040,view,2025-03-15T00:00:00,
i2205,c1085,view,2024-07-05T00:00:00,
i2438,c1024,view,2024-02-04T00:00:00,
i2208,c1193,view,2024-09-03T00:00:00,
i2249,c1109,start,2024-08-26T00:00:00,
i2129,c1056,view,2024-03-04T00:00:00,
i2136,c1189,view,2024-03-18T00:00:00,
i2308,c1007,view,2024-02-03T00:00:00,
i2032,c1111,start,2025-01-27T00:00:00,
i2353,c1054,view,2024-06-02T00:00:00,
i2435,c1199,view,2025-07-14T00:00:00,
i2146,c1005,view,2024-05-11T00:00:00,
i2077,c1182,view,2025-03-21T00:00:00,
i2445,c1052,start,2024-03-01T00:00:00,
i2241,c1076,view,2024-02-09T00:00:00,
i2160,c1071,start,2024-12-20T00:00:00,
i2172,c1143,view,2024-11-26T00:00:00,
i2425,c1147,complete,2025-03-25T00:00:00,1.0
i2320,c1022,rating,2024-12-21T00:00:00,3.6002800055323836
i2343,c1047,view,2025-04-24T00:00:00,
i2173,c1066,view,2025-08-19T00:00:00,
i2474,c1101,view,2024-02-04T00:00:00,
i2310,c1063,view,2025-04-10T00:00:00,
i2258,c1011,start,2024-02-24T00:00:00,
i2128,c1191,view,2024-07-15T00:00:00,
i2158,c1178,start,2025-05-27T00:00:00,
i2201,c1129,view,2025-08-16T00:00:00,
i2350,c1189,view,2024-05-04T00:00:00,
i2053,c1107,view,2025-03-28T00:00:00,
i2352,c1113,view,2024-12-18T00:00:00,
i2400,c1120,view,2025-06-30T00:00:00,
i2117,c1131,view,2024-02-18T00:00:00,
i2346,c1097,view,2025-09-25T00:00:00,
i2002,c1105,view,2024-06-30T00:00:00,
i2085,c1168,view,2024-03-09T00:00:00,
i2364,c1163,start,2024-12-02T00:00:00,
i2146,c1005,rating,2024-05-15T00:00:00,4.76819671741584
i2379,c1057,start,2024-01-20T00:00:00,
i2351,c1120,view,2025-01-06T00:00:00,
i2458,c1060,start,2025-07-03T00:00:00,
i2158,c1035,view,2025-04-02T00:00:00,
i2395,c1013,view,2025-06-10T00:00:00,
i2065,c1073,view,2025-04-02T00:00:00,
i2171,c1054,complete,2025-03-17T00:00:00,1.0
i2195,c1028,view,2024-12-25T00:00:00,
i2094,c1135,start,2025-08-22T00:00:00,
i2433,c1007,complete,2025-10-03T00:00:00,1.0
i2291,c1198,view,2025-05-27T00:00:00,
i2114,c1012,view,2025-09-09T00:00:00,
i2096,c1191,view,2024-08-09T00:00:00,
i2211,c1079,view,2024-01-30T00:00:00,
i2107,c1195,start,2024-03-21T00:00:00,
i2064,c1063,view,2024-08-09T00:00:00,
i2394,c1099,view,2024-11-11T00:00:00,
i2423,c1094,view,2024-09-05T00:00:00,
i2049,c1156,view,2025-01-12T00:00:00,
i2341,c1120,view,2025-04-03T00:00:00,
i2119,c1015,view,2024-11-19T00:00:00,
i2457,c1044,view,2024-03-28T00:00:00,
i2251,c1039,view,2024-12-10T00:00:00,
i2019,c1131,start,2024-03-10T00:00:00,
i2129,c1108,view,2024-12-17T00:00:00,
i2424,c1131,view,2025-07-31T00:00:00,
i2417,c1044,view,2024-08-30T00:00:00,
i2249,c1090,view,2024-07-13T00:00:00,
i2372,c1170,view,2024-10-20T00:00:00,
i2234,c1127,rating,2025-03-06T00:00:00,4.5746626409508755
i2034,c1010,complete,2024-06-01T00:00:00,1.0
i2492,c1194,view,2024-12-13T00:00:00,
i2175,c1016,view,2025-02-14T00:00:00,
i2408,c1142,complete,2024-06-19T00:00:00,1.0
i2477,c1158,view,2025-06-05T00:00:00,
i2084,c1108,view,2024-12-07T00:00:00,
i2406,c1039,view,2024-11-14T00:00:00,
i2293,c1055,view,2025-09-04T00:00:00,
i2440,c1054,view,2024-09-01T00:00:00,
i2232,c1065,rating,2025-10-16T00:00:00,3.2280096925755783
i2334,c1114,start,2025-02-26T00:00:00,
i2308,c1007,start,2024-01-31T00:00:00,
i2317,c1189,view,2025-07-21T00:00:00,
i2002,c1101,view,2024-08-05T00:00:00,
i2336,c1034,rating,2024-06-16T00:00:00,1.4570043797699923
i2459,c1061,view,2025-06-11T00:00:00,
i2362,c1053,complete,2024-04-15T00:00:00,1.0
i2395,c1002,view,2025-04-21T00:00:00,
i2029,c1044,view,2024-05-29T00:00:00,
i2087,c1140,view,2025-05-29T00:00:00,
i2474,c1049,view,2024-07-08T00:00:00,
i2481,c1009,view,2024-02-03T00:00:00,
i2233,c1005,start,2025-03-03T00:00:00,
i2382,c1058,view,2024-03-19T00:00:00,
i2125,c1015,view,2025-09-07T00:00:00,
i2239,c1037,view,2025-04-13T00:00:00,
i2130,c1092,view,2025-03-05T00:00:00,
i2416,c1169,start,2025-04-22T00:00:00,
i2407,c1003,view,2025-01-19T00:00:00,
i2085,c1083,view,2024-05-01T00:00:00,
i2322,c1145,view,2024-05-04T00:00:00,
i2278,c1161,view,2024-11-26T00:00:00,
i2240,c1137,view,2024-06-17T00:00:00,
i2357,c1170,view,2025-04-21T00:00:00,
i2258,c1076,view,2025-08-20T00:00:00,
i2193,c1058,complete,2025-03-06T00:00:00,1.0
i2215,c1154,view,2025-01-12T00:00:00,
i2492,c1029,view,2024-11-04T00:00:00,
i2282,c1159,start,2024-04-15T00:00:00,
i2163,c1003,view,2024-11-27T00:00:00,
i2296,c1147,view,2025-09-26T00:00:00,
i2280,c1072,view,2025-02-19T00:00:00,
i2435,c1060,view,2024-11-18T00:00:00,
i2240,c1087,view,2024-01-20T00:00:00,
i2022,c1018,view,2024-06-17T00:00:00,
i2180,c1110,view,2024-03-27T00:00:00,
i2235,c1006,view,2025-04-25T00:00:00,
i2419,c1121,view,2025-03-09T00:00:00,
i2352,c1060,view,2024-03-05T00:00:00,
i2031,c1055,view,2024-08-08T00:00:00,
i2183,c1175,view,2024-07-13T00:00:00,
i2349,c1159,view,2024-03-12T00:00:00,
i2128,c1191,complete,2024-07-20T00:00:00,1.0
i2114,c1181,view,2025-01-04T00:00:00,
i2000,c1099,start,2024-10-14T00:00:00,
i2067,c1048,rating,2024-08-04T00:00:00,3.3568453669877556
i2081,c1105,view,2025-03-22T00:00:00,
i2454,c1058,view,2024-04-09T00:00:00,
i2132,c1031,start,2025-03-07T00:00:00,
i2194,c1109,view,2024-03-27T00:00:00,
i2345,c1135,view,2024-12-12T00:00:00,
i2261,c1013,view,2025-05-07T00:00:00,
i2179,c1007,view,2024-11-26T00:00:00,
i2260,c1051,view,2025-05-19T00:00:00,
i2130,c1039,view,2024-08-10T00:00:00,
i2006,c1102,view,2024-05-18T00:00:00,
i2122,c1023,view,2024-03-04T00:00:00,
i2452,c1176,view,2024-08-13T00:00:00,
i2423,c1118,view,2024-10-03T00:00:00,
i2400,c1123,view,2025-09-29T00:00:00,
i2053,c1073,view,2025-03-05T00:00:00,
i2143,c1026,view,2024-05-26T00:00:00,
i2000,c1138,start,2024-04-21T00:00:00,
i2473,c1124,view,2024-03-27T00:00:00,
i2027,c1156,view,2025-02-16T00:00:00,
i2077,c1093,start,2024-03-20T00:00:00,
i2398,c1034,start,2024-10-08T00:00:00,
i2187,c1068,start,2025-06-15T00:00:00,
i2222,c1113,view,2024-12-25T00:00:00,
i2436,c1123,complete,2025-05-26T00:00:00,1.0
i2470,c1134,complete,2024-07-30T00:00:00,1.0
i2332,c1173,view,2024-08-03T00:00:00,
i2043,c1157,view,2025-06-08T00:00:00,
i2115,c1093,view,2024-01-19T00:00:00,
i2463,c1042,start,2024-05-04T00:00:00,
i2088,c1177,view,2024-09-13T00:00:00,
i2069,c1097,start,2025-03-04T00:00:00,
i2181,c1166,view,2025-07-20T00:00:00,
i2330,c1053,start,2025-07-02T00:00:00,
i2278,c1066,view,2024-02-13T00:00:00,
i2081,c1089,start,2024-12-06T00:00:00,
i2000,c1086,start,2024-06-01T00:00:00,
i2099,c1026,complete,2024-10-25T00:00:00,1.0
i2447,c1049,view,2025-03-02T00:00:00,
i2322,c1108,view,2024-12-27T00:00:00,
i2088,c1177,view,2024-10-18T00:00:00,
i2423,c1199,view,2024-07-16T00:00:00,
i2379,c1098,view,2025-01-07T00:00:00,
i2027,c1027,complete,2024-01-22T00:00:00,1.0
i2237,c1063,view,2024-04-14T00:00:00,
i2024,c1185,start,2025-04-03T00:00:00,
i2075,c1184,view,2024-08-29T00:00:00,
i2221,c1150,complete,2024-06-30T00:00:00,1.0
i2016,c1040,start,2024-10-28T00:00:00,
i2472,c1001,start,2024-01-25T00:00:00,
i2285,c1035,view,2025-08-04T00:00:00,
i2334,c1011,view,2025-06-20T00:00:00,
i2016,c1040,view,2024-11-20T00:00:00,
i2270,c1155,start,2025-07-01T00:00:00,
i2127,c1117,complete,2024-05-04T00:00:00,1.0
i2169,c1095,view,2024-11-12T00:00:00,
i2445,c1052,view,2024-03-01T00:00:00,
i2426,c1024,start,2024-10-23T00:00:00,
i2267,c1194,start,2025-02-10T00:00:00,
i2307,c1074,complete,2025-05-12T00:00:00,1.0
i2309,c1046,complete,2025-01-26T00:00:00,1.0
i2300,c1195,view,2024-02-07T00:00:00,
i2325,c1010,view,2024-01-12T00:00:00,
i2223,c1117,view,2025-05-15T00:00:00,
i2379,c1164,start,2024-04-12T00:00:00,
i2249,c1138,complete,2024-02-05T00:00:00,1.0
i2238,c1121,view,2024-10-18T00:00:00,
i2092,c1085,view,2024-03-14T00:00:00,
i2082,c1110,complete,2024-09-29T00:00:00,1.0
i2206,c1176,start,2024-03-22T00:00:00,
i2208,c1049,view,2025-05-03T00:00:00,
i2459,c1169,view,2024-05-06T00:00:00,
i2491,c1173,view,2025-01-08T00:00:00,
i2344,c1040,view,2024-06-30T00:00:00,
i2004,c1167,view,2025-09-28T00:00:00,
i2460,c1165,complete,2024-11-10T00:00:00,1.0
i2086,c1097,view,2024-06-25T00:00:00,
i2190,c1152,view,2024-06-19T00:00:00,
i2361,c1149,view,2024-05-23T00:00:00,
i2285,c1187,view,2024-11-21T00:00:00,
i2494,c1056,complete,2025-06-24T00:00:00,1.0
i2324,c1175,view,2024-06-17T00:00:00,
i2267,c1035,view,2025-02-09T00:00:00,
i2319,c1039,view,2025-05-07T00:00:00,
i2396,c1158,view,2025-02-02T00:00:00,
i2183,c1117,view,2024-10-23T00:00:00,
i2110,c1081,complete,2025-06-28T00:00:00,1.0
i2130,c1005,view,2024-05-22T00:00:00,
i2482,c1060,view,2024-03-06T00:00:00,
i2214,c1046,view,2025-06-09T00:00:00,
i2366,c1160,view,2024-06-16T00:00:00,
i2187,c1177,view,2024-10-06T00:00:00,
i2430,c1158,start,2025-06-20T00:00:00,
i2365,c1036,view,2024-12-05T00:00:00,
i2452,c1176,view,2024-08-10T00:00:00,
i2488,c1030,view,2024-09-10T00:00:00,
i2200,c1168,start,2024-10-31T00:00:00,
i2425,c1102,start,2024-01-19T00:00:00,
i2393,c1028,start,2025-03-05T00:00:00,
i2088,c1140,complete,2024-10-16T00:00:00,1.0
i2090,c1130,view,2025-04-27T00:00:00,
i2148,c1022,view,2025-09-01T00:00:00,
i2020,c1029,view,2024-05-19T00:00:00,
i2367,c1119,view,2025-03-07T00:00:00,
i2479,c1048,complete,2025-06-10T00:00:00,1.0
i2330,c1130,complete,2024-07-04T00:00:00,1.0
i2435,c1143,view,2024-03-06T00:00:00,
i2095,c1068,view,2024-06-10T00:00:00,
i2129,c1111,view,2025-03-28T00:00:00,
i2366,c1160,complete,2024-07-03T00:00:00,1.0
i2488,c1178,start,2024-09-28T00:00:00,
i2090,c1134,view,2024-06-25T00:00:00,
i2237,c1118,rating,2025-02-02T00:00:00,4.4609470056167675
i2467,c1122,complete,2024-12-06T00:00:00,1.0
i2366,c1073,rating,2024-06-18T00:00:00,2.550436876696767
i2257,c1190,complete,2025-06-26T00:00:00,1.0
i2174,c1159,view,2025-01-17T00:00:00,
i2226,c1197,view,2024-09-16T00:00:00,
i2409,c1063,complete,2024-04-13T00:00:00,1.0
i2022,c1004,view,2025-02-05T00:00:00,
i2374,c1198,view,2024-06-16T00:00:00,
i2006,c1102,start,2024-06-03T00:00:00,
i2414,c1165,start,2025-07-23T00:00:00,
i2278,c1089,complete,2024-04-04T00:00:00,1.0
i2377,c1019,start,2024-08-10T00:00:00,
i2203,c1019,view,2025-03-26T00:00:00,
i2425,c1039,start,2024-10-07T00:00:00,
i2310,c1013,complete,2024-04-16T00:00:00,1.0
i2396,c1096,view,2025-05-15T00:00:00,
i2400,c1016,view,2024-01-12T00:00:00,
i2110,c1041,view,2024-07-10T00:00:00,
i2432,c1089,complete,2024-05-11T00:00:00,1.0
i2238,c1154,view,2024-10-01T00:00:00,
i2064,c1096,start,2025-01-14T00:00:00,
i2233,c1034,view,2024-09-08T00:00:00,
i2409,c1042,view,2024-02-23T00:00:00,
i2081,c1146,view,2024-10-28T00:00:00,
i2448,c1164,view,2024-11-13T00:00:00,
i2020,c1199,complete,2025-01-06T00:00:00,1.0
i2382,c1164,view,2024-05-18T00:00:00,
i2241,c1121,complete,2024-08-16T00:00:00,1.0
i2368,c1054,view,2024-05-13T00:00:00,
i2064,c1094,view,2024-03-22T00:00:00,
i2026,c1187,view,2024-03-24T00:00:00,
i2023,c1013,start,2024-03-19T00:00:00,
i2370,c1102,start,2025-08-01T00:00:00,
i2018,c1053,rating,2025-09-20T00:00:00,5.0
i2273,c1071,view,2025-03-08T00:00:00,
i2213,c1190,view,2024-12-15T00:00:00,
i2208,c1170,start,2024-08-19T00:00:00,
i2021,c1149,view,2025-06-08T00:00:00,
i2189,c1061,view,2024-11-18T00:00:00,
i2234,c1128,complete,2025-06-27T00:00:00,1.0
i2285,c1026,complete,2025-03-31T00:00:00,1.0
i2272,c1133,view,2024-05-21T00:00:00,
i2394,c1010,complete,2024-06-24T00:00:00,1.0
i2339,c1161,view,2025-07-22T00:00:00,
i2402,c1009,view,2024-03-20T00:00:00,
i2175,c1016,view,2025-02-27T00:00:00,
i2425,c1002,view,2025-05-09T00:00:00,
i2051,c1064,complete,2024-12-14T00:00:00,1.0
i2323,c1052,view,2025-06-03T00:00:00,
i2400,c1076,complete,2024-09-26T00:00:00,1.0
i2344,c1036,view,2024-07-02T00:00:00,
i2493,c1152,start,2024-11-08T00:00:00,
i2430,c1066,view,2025-09-23T00:00:00,
i2350,c1006,view,2024-07-01T00:00:00,
i2391,c1082,start,2025-09-11T00:00:00,
i2468,c1109,start,2025-09-15T00:00:00,
i2302,c1174,view,2024-04-08T00:00:00,
i2113,c1086,rating,2024-12-10T00:00:00,4.287214608762135
i2297,c1094,complete,2024-11-16T00:00:00,1.0
i2088,c1120,view,2025-07-25T00:00:00,
i2106,c1091,view,2024-10-13T00:00:00,
i2029,c1044,view,2024-06-01T00:00:00,
i2417,c1120,view,2024-05-07T00:00:00,
i2229,c1182,view,2025-06-09T00:00:00,
i2183,c1052,view,2025-02-16T00:00:00,
i2483,c1135,view,2024-02-03T00:00:00,
i2321,c1165,rating,2024-12-25T00:00:00,5.0
i2097,c1042,view,2024-02-08T00:00:00,
i2353,c1117,view,2025-01-18T00:00:00,
i2347,c1064,view,2024-06-18T00:00:00,
i2025,c1102,view,2024-05-09T00:00:00,
i2480,c1010,complete,2024-08-14T00:00:00,1.0
i2169,c1056,complete,2024-12-22T00:00:00,1.0
i2228,c1023,complete,2024-02-25T00:00:00,1.0
i2148,c1106,view,2024-01-17T00:00:00,
i2058,c1018,view,2024-01-21T00:00:00,
i2362,c1043,view,2024-01-08T00:00:00,
i2488,c1001,view,2025-05-12T00:00:00,
i2183,c1059,start,2024-06-29T00:00:00,
i2373,c1006,view,2025-09-25T00:00:00,
i2340,c1132,view,2025-08-14T00:00:00,
i2497,c1015,start,2025-09-13T00:00:00,
i2322,c1054,start,2025-08-06T00:00:00,
i2072,c1163,view,2025-03-22T00:00:00,
i2316,c1197,view,2024-09-28T00:00:00,
i2031,c1131,start,2025-03-03T00:00:00,
i2210,c1076,view,2025-08-16T00:00:00,
i2384,c1197,view,2024-11-27T00:00:00,
i2254,c1053,view,2024-01-08T00:00:00,
i2272,c1040,view,2025-03-21T00:00:00,
i2467,c1132,view,2024-05-08T00:00:00,
i2381,c1068,start,2024-10-09T00:00:00,
i2210,c1131,start,2025-05-25T00:00:00,
i2180,c1169,view,2024-12-08T00:00:00,
i2300,c1173,start,2024-05-08T00:00:00,
i2102,c1139,view,2025-02-21T00:00:00,
i2233,c1186,view,2024-08-10T00:00:00,
i2186,c1006,view,2024-04-06T00:00:00,
i2091,c1191,start,2024-08-24T00:00:00,
i2050,c1068,view,2025-07-11T00:00:00,
i2145,c1120,start,2024-08-24T00:00:00,
i2155,c1170,view,2025-03-06T00:00:00,
i2498,c1035,view,2025-06-28T00:00:00,
i2253,c1072,complete,2025-07-02T00:00:00,1.0
i2023,c1071,start,2024-12-25T00:00:00,
i2134,c1074,view,2024-09-11T00:00:00,
i2076,c1091,view,2025-01-10T00:00:00,
i2435,c1073,view,2025-06-02T00:00:00,
i2040,c1138,view,2025-07-10T00:00:00,
i2072,c1024,view,2024-01-26T00:00:00,
i2099,c1175,view,2025-09-20T00:00:00,
i2023,c1079,view,2025-03-08T00:00:00,
i2473,c1037,view,2024-05-02T00:00:00,
i2211,c1121,complete,2024-02-19T00:00:00,1.0
i2411,c1030,view,2024-04-04T00:00:00,
i2352,c1020,view,2024-07-24T00:00:00,
i2330,c1007,view,2024-08-15T00:00:00,
i2030,c1132,view,2024-05-24T00:00:00,
i2011,c1045,complete,2025-09-05T00:00:00,1.0
i2433,c1020,view,2024-12-11T00:00:00,
i2073,c1177,view,2024-12-15T00:00:00,
i2398,c1042,view,2024-10-03T00:00:00,
i2383,c1140,view,2025-04-14T00:00:00,
i2321,c1077,view,2024-08-21T00:00:00,
i2354,c1080,view,2024-12-18T00:00:00,
i2035,c1133,view,2024-08-20T00:00:00,
i2014,c1025,view,2025-08-17T00:00:00,
i2184,c1100,view,2025-08-30T00:00:00,
i2481,c1004,rating,2025-01-19T00:00:00,2.7779050248257873
i2431,c1135,view,2025-09-10T00:00:00,
i2081,c1013,view,2024-12-31T00:00:00,
i2452,c1122,rating,2024-10-06T00:00:00,4.148010888988726
i2265,c1042,view,2024-02-17T00:00:00,
i2224,c1108,view,2025-05-19T00:00:00,
i2328,c1107,view,2024-09-09T00:00:00,
i2496,c1022,view,2024-02-23T00:00:00,
i2456,c1016,view,2024-04-28T00:00:00,
i2128,c1180,view,2024-05-07T00:00:00,
i2424,c1124,view,2025-01-24T00:00:00,
i2414,c1186,start,2024-12-01T00:00:00,
i2315,c1080,rating,2025-03-27T00:00:00,4.23211431641507
i2237,c1052,start,2025-06-17T00:00:00,
i2371,c1147,view,2024-03-18T00:00:00,
i2125,c1197,start,2024-09-09T00:00:00,
i2227,c1198,view,2024-12-13T00:00:00,
i2397,c1162,complete,2025-02-07T00:00:00,1.0
i2349,c1159,start,2024-03-15T00:00:00,
i2115,c1180,view,2025-04-27T00:00:00,
i2155,c1187,complete,2024-07-12T00:00:00,1.0
i2348,c1112,view,2024-04-15T00:00:00,
i2241,c1045,view,2024-11-16T00:00:00,
i2427,c1011,start,2024-11-24T00:00:00,
i2106,c1182,view,2024-10-20T00:00:00,
i2275,c1122,complete,2024-07-26T00:00:00,1.0
i2161,c1151,view,2024-11-20T00:00:00,
i2387,c1194,complete,2024-07-31T00:00:00,1.0
i2431,c1084,view,2024-06-11T00:00:00,
i2019,c1081,view,2024-10-18T00:00:00,
i2458,c1116,start,2024-08-06T00:00:00,
i2017,c1087,view,2024-12-13T00:00:00,
i2012,c1132,view,2024-08-26T00:00:00,
i2320,c1071,view,2025-04-16T00:00:00,
i2444,c1154,view,2024-03-28T00:00:00,
i2441,c1098,view,2025-07-07T00:00:00,
i2107,c1104,start,2024-11-20T00:00:00,
i2117,c1105,view,2024-04-05T00:00:00,
i2088,c1130,start,2025-06-08T00:00:00,
i2477,c1158,view,2025-06-13T00:00:00,
i2101,c1196,start,2024-10-05T00:00:00,
i2072,c1114,start,2024-05-19T00:00:00,
i2072,c1086,start,2024-05-20T00:00:00,
i2029,c1066,complete,2024-12-08T00:00:00,1.0
i2048,c1163,start,2025-09-17T00:00:00,
i2398,c1011,start,2025-08-11T00:00:00,
i2248,c1059,view,2024-03-06T00:00:00,
i2356,c1031,rating,2024-04-22T00:00:00,4.410366642160319
i2488,c1003,view,2025-08-25T00:00:00,
i2434,c1192,view,2024-10-20T00:00:00,
i2122,c1153,complete,2025-07-07T00:00:00,1.0
i2086,c1104,complete,2024-03-19T00:00:00,1.0
i2418,c1127,view,2024-02-17T00:00:00,
i2205,c1180,view,2024-09-30T00:00:00,
i2001,c1155,view,2025-02-07T00:00:00,
i2285,c1032,start,2024-05-21T00:00:00,
i2222,c1156,complete,2025-04-25T00:00:00,1.0
i2387,c1194,view,2024-07-31T00:00:00,
i2234,c1193,view,2024-06-07T00:00:00,
i2248,c1153,view,2024-09-20T00:00:00,
i2122,c1170,complete,2024-11-20T00:00:00,1.0
i2112,c1009,view,2024-11-17T00:00:00,
i2243,c1155,view,2025-03-03T00:00:00,
i2461,c1023,start,2024-11-09T00:00:00,
i2160,c1150,view,2024-09-16T00:00:00,
i2252,c1077,start,2025-01-19T00:00:00,
i2072,c1136,rating,2024-04-09T00:00:00,3.8150115608746953
i2470,c1033,start,2024-10-22T00:00:00,
i2349,c1053,view,2024-05-15T00:00:00,
i2434,c1020,rating,2024-06-21T00:00:00,4.421922318525323
i2265,c1096,view,2025-05-18T00:00:00,
i2341,c1168,complete,2024-06-18T00:00:00,1.0
i2484,c1080,view,2025-08-21T00:00:00,
i2148,c1036,view,2024-02-21T00:00:00,
i2401,c1101,view,2025-06-11T00:00:00,
i2349,c1148,view,2025-09-25T00:00:00,
i2253,c1057,rating,2025-02-02T00:00:00,4.02866451483821
i2075,c1064,view,2024-11-25T00:00:00,
i2465,c1162,view,2024-03-29T00:00:00,
i2239,c1105,view,2024-09-12T00:00:00,
i2343,c1107,view,2024-12-16T00:00:00,
i2244,c1115,start,2024-11-06T00:00:00,
i2448,c1145,view,2024-05-15T00:00:00,
i2453,c1122,view,2025-08-01T00:00:00,
i2086,c1000,complete,2025-05-22T00:00:00,1.0
i2225,c1071,start,2025-05-03T00:00:00,
i2222,c1113,view,2024-12-26T00:00:00,
i2098,c1159,view,2024-12-01T00:00:00,
i2476,c1067,view,2025-08-20T00:00:00,
i2271,c1109,view,2025-08-13T00:00:00,
i2131,c1158,start,2024-11-29T00:00:00,
i2066,c1105,view,2025-04-26T00:00:00,
i2093,c1079,rating,2024-02-06T00:00:00,3.773935223040241
i2414,c1107,start,2025-01-28T00:00:00,
i2116,c1151,view,2024-11-30T00:00:00,
i2139,c1104,view,2025-06-05T00:00:00,
i2078,c1000,complete,2024-11-12T00:00:00,1.0
i2126,c1093,start,2025-06-30T00:00:00,
i2171,c1088,complete,2025-05-31T00:00:00,1.0
i2177,c1176,view,2025-06-23T00:00:00,
i2005,c1161,start,2025-05-28T00:00:00,
i2362,c1021,view,2024-06-24T00:00:00,
i2130,c1184,view,2024-11-25T00:00:00,
i2398,c1022,view,2024-07-11T00:00:00,
i2192,c1176,view,2025-03-03T00:00:00,
i2263,c1025,complete,2024-08-28T00:00:00,1.0
i2411,c1148,start,2024-10-26T00:00:00,
i2370,c1095,start,2024-09-21T00:00:00,
i2244,c1056,view,2025-08-31T00:00:00,
i2076,c1016,complete,2024-10-10T00:00:00,1.0
i2389,c1184,complete,2024-02-27T00:00:00,1.0
i2074,c1094,view,2025-07-18T00:00:00,
i2225,c1139,view,2025-07-21T00:00:00,
i2306,c1176,view,2024-10-30T00:00:00,
i2174,c1069,view,2025-03-10T00:00:00,
i2435,c1179,view,2025-07-28T00:00:00,
i2382,c1069,view,2025-07-12T00:00:00,
i2381,c1175,view,2024-07-27T00:00:00,
